Scenario_Name	EIR	Coverage	fundecay	kdecay	Decay	Halflife	Efficacy	SEED
iTPP3_ChemoLiver_TreatLiverBlood_replication_222	154	1	weibull	5.395333	exp	30.1900807324308	0.924345892213552	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_223	154	0	weibull	5.395333	exp	27.3861963899541	0.867648742720124	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_224	154	1	weibull	5.395333	exp	27.3861963899541	0.867648742720124	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_225	154	0	weibull	5.395333	exp	26.1492122148045	0.972060633974536	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_226	154	1	weibull	5.395333	exp	26.1492122148045	0.972060633974536	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_227	154	0	weibull	5.395333	exp	14.1216863392437	0.933893331237392	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_228	154	1	weibull	5.395333	exp	14.1216863392437	0.933893331237392	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_229	154	0	weibull	5.395333	exp	13.8369608503387	0.968454709995551	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_230	154	1	weibull	5.395333	exp	13.8369608503387	0.968454709995551	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_231	154	0	weibull	5.395333	exp	42.6519214583216	0.821731677971438	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_232	154	1	weibull	5.395333	exp	42.6519214583216	0.821731677971438	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_233	154	0	weibull	5.395333	exp	21.2154428778718	0.887341304802369	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_234	154	1	weibull	5.395333	exp	21.2154428778718	0.887341304802369	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_235	154	0	weibull	5.395333	exp	20.1271618093427	0.927672680080606	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_236	154	1	weibull	5.395333	exp	20.1271618093427	0.927672680080606	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_237	154	0	weibull	5.395333	exp	10.1298652775655	0.888845660676538	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_238	154	1	weibull	5.395333	exp	10.1298652775655	0.888845660676538	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_239	154	0	weibull	5.395333	exp	16.5102644525259	0.927228313288192	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_240	154	1	weibull	5.395333	exp	16.5102644525259	0.927228313288192	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_241	154	0	weibull	5.395333	exp	15.5782047427441	0.816662858797112	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_242	154	1	weibull	5.395333	exp	15.5782047427441	0.816662858797112	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_243	154	0	weibull	5.395333	exp	59.9938883382813	0.83138529355642	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_244	154	1	weibull	5.395333	exp	59.9938883382813	0.83138529355642	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_245	154	0	weibull	5.395333	exp	30.7650988449727	0.836198929228307	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_246	154	1	weibull	5.395333	exp	30.7650988449727	0.836198929228307	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_247	154	0	weibull	5.395333	exp	21.4118650996154	0.92584698700743	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_248	154	1	weibull	5.395333	exp	21.4118650996154	0.92584698700743	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_249	154	0	weibull	5.395333	exp	14.0668882870038	0.898047306554124	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_250	154	1	weibull	5.395333	exp	14.0668882870038	0.898047306554124	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_251	154	0	weibull	5.395333	exp	20.3192496887919	0.948140580878905	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_252	154	1	weibull	5.395333	exp	20.3192496887919	0.948140580878905	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_253	154	0	weibull	5.395333	exp	48.5107881251282	0.900888446451092	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_254	154	1	weibull	5.395333	exp	48.5107881251282	0.900888446451092	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_255	154	0	weibull	5.395333	exp	21.794765122839	0.926255241457898	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_256	154	1	weibull	5.395333	exp	21.794765122839	0.926255241457898	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_257	154	0	weibull	5.395333	exp	45.3662571299044	0.91927921851065	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_258	154	1	weibull	5.395333	exp	45.3662571299044	0.91927921851065	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_259	154	0	weibull	5.395333	exp	52.2642950654412	0.958712671556955	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_260	154	1	weibull	5.395333	exp	52.2642950654412	0.958712671556955	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_261	154	0	weibull	5.395333	exp	44.884125659355	0.942181444988815	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_262	154	1	weibull	5.395333	exp	44.884125659355	0.942181444988815	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_263	154	0	weibull	5.395333	exp	44.0954554588291	0.822456650324924	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_264	154	1	weibull	5.395333	exp	44.0954554588291	0.822456650324924	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_265	154	0	weibull	5.395333	exp	21.0366756203903	0.964851201949374	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_266	154	1	weibull	5.395333	exp	21.0366756203903	0.964851201949374	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_267	154	0	weibull	5.395333	exp	14.7060352417887	0.85927333732873	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_268	154	1	weibull	5.395333	exp	14.7060352417887	0.85927333732873	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_269	154	0	weibull	5.395333	exp	36.7618164938087	0.998536753071783	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_270	154	1	weibull	5.395333	exp	36.7618164938087	0.998536753071783	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_271	154	0	weibull	5.395333	exp	47.5697679759631	0.861927802669892	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_272	154	1	weibull	5.395333	exp	47.5697679759631	0.861927802669892	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_273	154	0	weibull	5.395333	exp	43.027847962344	0.926433235086602	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_274	154	1	weibull	5.395333	exp	43.027847962344	0.926433235086602	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_275	154	0	weibull	5.395333	exp	33.3457417989955	0.882693437219852	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_276	154	1	weibull	5.395333	exp	33.3457417989955	0.882693437219852	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_277	154	0	weibull	5.395333	exp	19.7416344909094	0.883042918835264	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_278	154	1	weibull	5.395333	exp	19.7416344909094	0.883042918835264	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_279	154	0	weibull	5.395333	exp	18.1433349224607	0.909428535415937	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_280	154	1	weibull	5.395333	exp	18.1433349224607	0.909428535415937	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_281	154	0	weibull	5.395333	exp	32.873553100618	0.913783534931434	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_282	154	1	weibull	5.395333	exp	32.873553100618	0.913783534931434	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_283	154	0	weibull	5.395333	exp	57.1753512202006	0.862705744612474	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_284	154	1	weibull	5.395333	exp	57.1753512202006	0.862705744612474	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_285	154	0	weibull	5.395333	exp	56.4097704358189	0.821110144246908	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_286	154	1	weibull	5.395333	exp	56.4097704358189	0.821110144246908	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_287	154	0	weibull	5.395333	exp	27.9578466798314	0.978887317095531	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_288	154	1	weibull	5.395333	exp	27.9578466798314	0.978887317095531	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_289	154	0	weibull	5.395333	exp	51.7667112118254	0.950531888280374	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_290	154	1	weibull	5.395333	exp	51.7667112118254	0.950531888280374	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_291	154	0	weibull	5.395333	exp	55.6473326872446	0.888118928795988	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_292	154	1	weibull	5.395333	exp	55.6473326872446	0.888118928795988	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_293	154	0	weibull	5.395333	exp	38.1570669559196	0.815133385909799	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_294	154	1	weibull	5.395333	exp	38.1570669559196	0.815133385909799	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_295	154	0	weibull	5.395333	exp	39.2174851147266	0.855526432135218	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_296	154	1	weibull	5.395333	exp	39.2174851147266	0.855526432135218	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_297	154	0	weibull	5.395333	exp	17.8217693593637	0.901768942642438	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_298	154	1	weibull	5.395333	exp	17.8217693593637	0.901768942642438	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_299	154	0	weibull	5.395333	exp	56.8433088737408	0.984325223218353	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_300	154	1	weibull	5.395333	exp	56.8433088737408	0.984325223218353	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_301	154	0	weibull	5.395333	exp	40.7370904957263	0.841702377219522	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_302	154	1	weibull	5.395333	exp	40.7370904957263	0.841702377219522	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_303	154	0	weibull	5.395333	exp	59.2927199457057	0.834935991573272	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_304	154	1	weibull	5.395333	exp	59.2927199457057	0.834935991573272	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_305	154	0	weibull	5.395333	exp	25.287850300895	0.852136280024828	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_306	154	1	weibull	5.395333	exp	25.287850300895	0.852136280024828	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_307	154	0	weibull	5.395333	exp	25.9276794006647	0.992004731122964	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_308	154	1	weibull	5.395333	exp	25.9276794006647	0.992004731122964	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_309	154	0	weibull	5.395333	exp	52.3263045002069	0.979918574801068	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_310	154	1	weibull	5.395333	exp	52.3263045002069	0.979918574801068	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_311	154	0	weibull	5.395333	exp	55.1708329188337	0.997480881546969	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_312	154	1	weibull	5.395333	exp	55.1708329188337	0.997480881546969	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_313	154	0	weibull	5.395333	exp	54.8433280558426	0.987142690748149	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_314	154	1	weibull	5.395333	exp	54.8433280558426	0.987142690748149	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_315	154	0	weibull	5.395333	exp	37.0461612558565	0.85052211178572	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_316	154	1	weibull	5.395333	exp	37.0461612558565	0.85052211178572	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_317	154	0	weibull	5.395333	exp	19.8894724673101	0.936946091064565	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_318	154	1	weibull	5.395333	exp	19.8894724673101	0.936946091064565	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_319	154	0	weibull	5.395333	exp	39.4609981286714	0.824417829558444	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_320	154	1	weibull	5.395333	exp	39.4609981286714	0.824417829558444	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_321	154	0	weibull	5.395333	exp	31.6472934829414	0.917367178211866	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_322	154	1	weibull	5.395333	exp	31.6472934829414	0.917367178211866	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_323	154	0	weibull	5.395333	exp	27.1829275222921	0.862129950934865	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_324	154	1	weibull	5.395333	exp	27.1829275222921	0.862129950934865	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_325	154	0	weibull	5.395333	exp	13.3090150332332	0.821259682376976	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_326	154	1	weibull	5.395333	exp	13.3090150332332	0.821259682376976	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_327	154	0	weibull	5.395333	exp	55.9575691254711	0.930518092012433	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_328	154	1	weibull	5.395333	exp	55.9575691254711	0.930518092012433	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_329	154	0	weibull	5.395333	exp	23.427820685978	0.846941396158222	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_330	154	1	weibull	5.395333	exp	23.427820685978	0.846941396158222	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_331	154	0	weibull	5.395333	exp	28.2593619526036	0.806869789883231	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_332	154	1	weibull	5.395333	exp	28.2593619526036	0.806869789883231	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_333	154	0	weibull	5.395333	exp	42.0845794214133	0.823465407859316	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_334	154	1	weibull	5.395333	exp	42.0845794214133	0.823465407859316	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_335	154	0	weibull	5.395333	exp	35.1850663564366	0.801052713159344	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_336	154	1	weibull	5.395333	exp	35.1850663564366	0.801052713159344	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_337	154	0	weibull	5.395333	exp	38.6976519608632	0.891077853312781	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_338	154	1	weibull	5.395333	exp	38.6976519608632	0.891077853312781	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_339	154	0	weibull	5.395333	exp	52.9153926859878	0.835292777637693	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_340	154	1	weibull	5.395333	exp	52.9153926859878	0.835292777637693	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_341	154	0	weibull	5.395333	exp	58.8557904255241	0.83238974505048	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_342	154	1	weibull	5.395333	exp	58.8557904255241	0.83238974505048	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_343	154	0	weibull	5.395333	exp	28.6304174745061	0.914611062673063	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_344	154	1	weibull	5.395333	exp	28.6304174745061	0.914611062673063	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_345	154	0	weibull	5.395333	exp	51.0192614454821	0.820158046323563	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_346	154	1	weibull	5.395333	exp	51.0192614454821	0.820158046323563	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_347	154	0	weibull	5.395333	exp	36.3864819928507	0.902858999095871	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_348	154	1	weibull	5.395333	exp	36.3864819928507	0.902858999095871	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_349	154	0	weibull	5.395333	exp	40.5871947603736	0.806639165156204	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_350	154	1	weibull	5.395333	exp	40.5871947603736	0.806639165156204	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_351	154	0	weibull	5.395333	exp	37.8400180370174	0.996506328530262	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_352	154	1	weibull	5.395333	exp	37.8400180370174	0.996506328530262	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_353	154	0	weibull	5.395333	exp	58.2564570767005	0.981054424321431	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_354	154	1	weibull	5.395333	exp	58.2564570767005	0.981054424321431	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_355	154	0	weibull	5.395333	exp	37.4244337631214	0.971468658008023	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_356	154	1	weibull	5.395333	exp	37.4244337631214	0.971468658008023	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_357	154	0	weibull	5.395333	exp	20.890656308036	0.960167892789228	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_358	154	1	weibull	5.395333	exp	20.890656308036	0.960167892789228	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_359	154	0	weibull	5.395333	exp	24.4601131796045	0.822098373632342	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_360	154	1	weibull	5.395333	exp	24.4601131796045	0.822098373632342	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_361	154	0	weibull	5.395333	exp	22.4716827939199	0.908206836100623	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_362	154	1	weibull	5.395333	exp	22.4716827939199	0.908206836100623	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_363	154	0	weibull	5.395333	exp	14.9098901061131	0.946953091864137	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_364	154	1	weibull	5.395333	exp	14.9098901061131	0.946953091864137	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_365	154	0	weibull	5.395333	exp	51.5365448211871	0.962506914509485	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_366	154	1	weibull	5.395333	exp	51.5365448211871	0.962506914509485	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_367	154	0	weibull	5.395333	exp	48.2263400040861	0.887018742047301	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_368	154	1	weibull	5.395333	exp	48.2263400040861	0.887018742047301	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_369	154	0	weibull	5.395333	exp	46.7720880307658	0.996380932450197	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_370	154	1	weibull	5.395333	exp	46.7720880307658	0.996380932450197	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_371	154	0	weibull	5.395333	exp	44.6269615611124	0.924986388034603	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_372	154	1	weibull	5.395333	exp	44.6269615611124	0.924986388034603	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_373	154	0	weibull	5.395333	exp	16.7998189643956	0.910844741290353	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_374	154	1	weibull	5.395333	exp	16.7998189643956	0.910844741290353	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_375	154	0	weibull	5.395333	exp	37.7506675814164	0.982995503736985	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_376	154	1	weibull	5.395333	exp	37.7506675814164	0.982995503736985	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_377	154	0	weibull	5.395333	exp	55.5955814165286	0.90424284214886	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_378	154	1	weibull	5.395333	exp	55.5955814165286	0.90424284214886	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_379	154	0	weibull	5.395333	exp	45.4092632903739	0.910194677352019	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_380	154	1	weibull	5.395333	exp	45.4092632903739	0.910194677352019	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_381	154	0	weibull	5.395333	exp	34.5635403140596	0.805822486396745	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_382	154	1	weibull	5.395333	exp	34.5635403140596	0.805822486396745	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_383	154	0	weibull	5.395333	exp	47.6185069608312	0.974190688927609	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_384	154	1	weibull	5.395333	exp	47.6185069608312	0.974190688927609	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_385	154	0	weibull	5.395333	exp	16.4534539065914	0.964386581752167	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_386	154	1	weibull	5.395333	exp	16.4534539065914	0.964386581752167	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_387	154	0	weibull	5.395333	exp	57.6876481090644	0.830963335758486	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_388	154	1	weibull	5.395333	exp	57.6876481090644	0.830963335758486	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_389	154	0	weibull	5.395333	exp	22.8107949877183	0.953407021431487	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_390	154	1	weibull	5.395333	exp	22.8107949877183	0.953407021431487	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_391	154	0	weibull	5.395333	exp	49.4466057618723	0.802452896470775	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_392	154	1	weibull	5.395333	exp	49.4466057618723	0.802452896470775	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_393	154	0	weibull	5.395333	exp	28.1504824474804	0.940614870681664	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_394	154	1	weibull	5.395333	exp	28.1504824474804	0.940614870681664	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_395	154	0	weibull	5.395333	exp	32.3542988799639	0.871963044668074	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_396	154	1	weibull	5.395333	exp	32.3542988799639	0.871963044668074	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_397	154	0	weibull	5.395333	exp	50.4502418799443	0.936598256415547	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_398	154	1	weibull	5.395333	exp	50.4502418799443	0.936598256415547	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_399	154	0	weibull	5.395333	exp	33.9367852349153	0.996855302868983	1
iTPP3_ChemoLiver_TreatLiverBlood_replication_400	154	1	weibull	5.395333	exp	33.9367852349153	0.996855302868983	1
